
[+] General Parameters:
LETOR 4.0 dataset: No
Training data:	../data/all/train3.mslr
Ranking method:	ListNet
Feature description file:	Unspecified. All features will be used.
Train metric:	ERR@10
Test metric:	ERR@10
Highest relevance label (to compute ERR): 4
Feature normalization: No
Model file: ../result/3/listnet.model

[+] ListNet's Parameters:
No. of epochs: 1500
Learning rate: 1.0E-5

Reading feature file [../data/all/train3.mslr]: 0... Reading feature file [../data/all/train3.mslr]: 0... Reading feature file [../data/all/train3.mslr]... [Done.]            
(1 ranked lists, 15710 entries read)
Initializing... [Done]
-----------------------------------------
Training starts...
--------------------------------------------------
#epoch  | C.E. Loss      | ERR@10-T  | ERR@10-V  | 
--------------------------------------------------
1       | 0.0            | -7.580654 | 
2       | 0.0            | -7.580654 | 
3       | 0.0            | -7.580654 | 
4       | 0.0            | -7.580654 | 
5       | 0.0            | -7.580654 | 
6       | 0.0            | -7.580654 | 
7       | 0.0            | -7.580654 | 
8       | 0.0            | -7.580654 | 
9       | 0.0            | -7.580654 | 
10      | 0.0            | -7.580654 | 
11      | 0.0            | -7.580654 | 
12      | 0.0            | -7.580654 | 
13      | 0.0            | -7.580654 | 
14      | 0.0            | -7.580654 | 
15      | 0.0            | -7.580654 | 
16      | 0.0            | -7.580654 | 
17      | 0.0            | -7.580654 | 
18      | 0.0            | -7.580654 | 
19      | 0.0            | -7.580654 | 
20      | 0.0            | -7.580654 | 
21      | 0.0            | -7.580654 | 
22      | 0.0            | -7.580654 | 
23      | 0.0            | -7.580654 | 
24      | 0.0            | -7.580654 | 
25      | 0.0            | -7.580654 | 
26      | 0.0            | -7.580654 | 
27      | 0.0            | -7.580654 | 
28      | 0.0            | -7.580654 | 
29      | 0.0            | -7.580654 | 
30      | 0.0            | -7.580654 | 
31      | 0.0            | -7.580654 | 
32      | 0.0            | -7.580654 | 
33      | 0.0            | -7.580654 | 
34      | 0.0            | -7.580654 | 
35      | 0.0            | -7.580654 | 
36      | 0.0            | -7.580654 | 
37      | 0.0            | -7.580654 | 
38      | 0.0            | -7.580654 | 
39      | 0.0            | -7.580654 | 
40      | 0.0            | -7.580654 | 
41      | 0.0            | -7.580654 | 
42      | 0.0            | -7.580654 | 
43      | 0.0            | -7.580654 | 
44      | 0.0            | -7.580654 | 
45      | 0.0            | -7.580654 | 
46      | 0.0            | -7.580654 | 
47      | 0.0            | -7.580654 | 
48      | 0.0            | -7.580654 | 
49      | 0.0            | -7.580654 | 
50      | 0.0            | -7.580654 | 
51      | 0.0            | -7.580654 | 
52      | 0.0            | -7.580654 | 
53      | 0.0            | -7.580654 | 
54      | 0.0            | -7.580654 | 
55      | 0.0            | -7.580654 | 
56      | 0.0            | -7.580654 | 
57      | 0.0            | -7.580654 | 
58      | 0.0            | -7.580654 | 
59      | 0.0            | -7.580654 | 
60      | 0.0            | -7.580654 | 
61      | 0.0            | -7.580654 | 
62      | 0.0            | -7.580654 | 
63      | 0.0            | -7.580654 | 
64      | 0.0            | -7.580654 | 
65      | 0.0            | -7.580654 | 
66      | 0.0            | -7.580654 | 
67      | 0.0            | -7.580654 | 
68      | 0.0            | -7.580654 | 
69      | 0.0            | -7.580654 | 
70      | 0.0            | -7.580654 | 
71      | 0.0            | -7.580654 | 
72      | 0.0            | -7.580654 | 
73      | 0.0            | -7.580654 | 
74      | 0.0            | -7.580654 | 
75      | 0.0            | -3.790327 | 
76      | 0.0            | -4.412521 | 
77      | 0.0            | -7.580654 | 
78      | 0.0            | -7.580654 | 
79      | 0.0            | -3.790327 | 
80      | 0.0            | -4.412521 | 
81      | 0.0            | -1.103130 | 
82      | 0.0            | -1.052027 | 
83      | 0.0            | -6.575169 | 
84      | 0.0            | -6.575169 | 
85      | 0.0            | -2.568425 | 
86      | 0.0            | -6.123604 | 
87      | 0.0            | -5.980082 | 
88      | 0.0            | -2.281220 | 
89      | 0.0            | -3.564406 | 
90      | 0.0            | -3.564406 | 
91      | 0.0            | -4.455508 | 
92      | 0.0            | -2.227754 | 
93      | 0.0            | -2.719426 | 
94      | 0.0            | -3.399283 | 
95      | 0.0            | -4.249103 | 
96      | 0.0            | -2.124551 | 
97      | 0.0            | -3.241809 | 
98      | 0.0            | -3.165829 | 
99      | 0.0            | -3.165829 | 
100     | 0.0            | -1.886981 | 
101     | 0.0            | -1.886981 | 
102     | 0.0            | -1.124728 | 
103     | 0.0            | -2.811821 | 
104     | 0.0            | -1.757388 | 
105     | 0.0            | -8.786941 | 
106     | 0.0            | -1.072624 | 
107     | 0.0            | -5.363123 | 
108     | 0.0            | -2.681561 | 
109     | 0.0            | -2.681561 | 
110     | 0.0            | -2.681561 | 
111     | 0.0            | -2.681561 | 
112     | 0.0            | -2.681561 | 
113     | 0.0            | -3.351951 | 
114     | 0.0            | -5.114672 | 
115     | 0.0            | -5.114672 | 
116     | 0.0            | -1.997919 | 
117     | 0.0            | -1.997919 | 
118     | 0.0            | -4.994797 | 
119     | 0.0            | -4.994797 | 
120     | 0.0            | -6.243497 | 
121     | 0.0            | -6.243497 | 
122     | 0.0            | -6.243497 | 
123     | 0.0            | -1.524291 | 
124     | 0.0            | -1.524291 | 
125     | 0.0            | -1.524291 | 
126     | 0.0            | -1.524291 | 
127     | 0.0            | -2.381705 | 
128     | 0.0            | -2.381705 | 
129     | 0.0            | -2.381705 | 
130     | 0.0            | -2.381705 | 
131     | 0.0            | -1.190852 | 
132     | 0.0            | -7.442828 | 
133     | 0.0            | -1.860707 | 
134     | 0.0            | -2.907354 | 
135     | 0.0            | -2.907354 | 
136     | 0.0            | -2.907354 | 
137     | 0.0            | -1.817096 | 
138     | 0.0            | -1.135685 | 
139     | 0.0            | -8.872543 | 
140     | 0.0            | -8.872543 | 
141     | 0.0            | -1.109067 | 
142     | 0.0            | -5.545339 | 
143     | 0.0            | -5.545339 | 
144     | 0.0            | -5.545339 | 
145     | 0.0            | -8.664592 | 
146     | 0.0            | -8.664592 | 
147     | 0.0            | -8.664592 | 
148     | 0.0            | -8.664592 | 
149     | 0.0            | -1.692303 | 
150     | 0.0            | -2.115379 | 
151     | 0.0            | -5.288447 | 
152     | 0.0            | -6.610559 | 
153     | 0.0            | -3.227812 | 
154     | 0.0            | -1.613906 | 
155     | 0.0            | -8.069530 | 
156     | 0.0            | -8.069530 | 
157     | 0.0            | -8.069530 | 
158     | 0.0            | -8.069530 | 
159     | 0.0            | -1.008691 | 
160     | 0.0            | -1.008691 | 
161     | 0.0            | -3.078281 | 
162     | 0.0            | -1.539140 | 
163     | 0.0            | -7.695704 | 
164     | 0.0            | -9.619630 | 
165     | 0.0            | -2.404907 | 
166     | 0.0            | -6.012268 | 
167     | 0.0            | -6.012268 | 
168     | 0.0            | -7.515336 | 
169     | 0.0            | -7.515336 | 
170     | 0.0            | -1.878834 | 
171     | 0.0            | -1.878834 | 
172     | 0.0            | -2.348542 | 
173     | 0.0            | -5.871356 | 
174     | 0.0            | -5.871356 | 
175     | 0.0            | -7.339195 | 
176     | 0.0            | -2.293498 | 
177     | 0.0            | -2.293498 | 
178     | 0.0            | -1.146749 | 
179     | 0.0            | -1.791795 | 
180     | 0.0            | -8.958978 | 
181     | 0.0            | -1.119872 | 
182     | 0.0            | -1.119872 | 
183     | 0.0            | -2.799680 | 
184     | 0.0            | -2.799680 | 
185     | 0.0            | -8.749002 | 
186     | 0.0            | -2.187250 | 
187     | 0.0            | -5.468126 | 
188     | 0.0            | -1.708789 | 
189     | 0.0            | -1.708789 | 
190     | 0.0            | -4.271974 | 
191     | 0.0            | -1.067993 | 
192     | 0.0            | -1.067993 | 
193     | 0.0            | -1.067993 | 
194     | 0.0            | -6.674959 | 
195     | 0.0            | -6.674959 | 
196     | 0.0            | -6.674959 | 
197     | 0.0            | -6.674959 | 
198     | 0.0            | -8.343699 | 
199     | 0.0            | -2.085924 | 
200     | 0.0            | -3.259257 | 
201     | 0.0            | -3.259257 | 
202     | 0.0            | -1.273147 | 
203     | 0.0            | -3.182868 | 
204     | 0.0            | -3.182868 | 
205     | 0.0            | -3.182868 | 
206     | 0.0            | -3.978585 | 
207     | 0.0            | -2.486616 | 
208     | 0.0            | -2.486616 | 
209     | 0.0            | -1.243308 | 
210     | 0.0            | -6.216540 | 
211     | 0.0            | -6.216540 | 
212     | 0.0            | -3.108270 | 
213     | 0.0            | -1.942668 | 
214     | 0.0            | -1.942668 | 
215     | 0.0            | -1.942668 | 
216     | 0.0            | -1.214167 | 
217     | 0.0            | -1.214167 | 
218     | 0.0            | -3.035419 | 
