33      | 1        | 217.7253  | 0.0657    | -6.064523 | 
34      | 1        | 155.9095  | 0.064     | -6.064523 | 
35      | 1        | 94.0937   | 0.0599    | -6.064523 | 
36      | 1        | 186.8174  | 0.058     | -6.064523 | 
37      | 1        | 217.7253  | 0.0555    | -6.064523 | 
38      | 1        | 94.0937   | 0.0545    | -6.064523 | 
39      | 1        | 125.0016  | 0.0527    | -6.064523 | 
40      | 40       | 0.2154    | 0.0501    | -6.064523 | 
41      | 1        | 217.7253  | 0.0493    | -6.064523 | 
42      | 23       | 0.3465    | 0.0473    | -6.064523 | 
43      | 54       | 0.125     | 0.0465    | -6.064523 | 
44      | 22       | 0.5872    | 0.045     | -6.064523 | 
45      | 1        | 94.0937   | 0.0449    | -6.064523 | 
46      | 29       | 0.4676    | 0.0441    | -6.064523 | 
47      | 13       | 0.5355    | 0.0453    | -3.790327 | 
48      | 1        | 155.9095  | 0.0416    | -3.790327 | 
49      | 1        | 63.1858   | 0.0416    | -3.790327 | 
50      | 30       | 0.4       | 0.0401    | -1.895163 | 
51      | 43       | 0.2054    | 0.0418    | -1.895163 | 
52      | 27       | 0.5164    | 0.043     | -1.895163 | 
53      | 48       | 0.125     | 0.0406    | -1.895163 | 
54      | 62       | 0.45      | 0.0408    | -9.475818 | 
55      | 1        | 63.1858   | 0.0392    | -9.475818 | 
56      | 1        | 63.1858   | 0.0376    | -9.475818 | 
57      | 22       | 0.5872    | 0.0375    | -9.475818 | 
58      | 1        | 63.1858   | 0.0362    | -9.475818 | 
59      | 35       | 0.1217    | 0.0358    | -2.368954 | 
60      | 1        | 217.7253  | 0.0353    | -2.368954 | 
61      | 1        | 94.0937   | 0.0352    | -2.368954 | 
62      | 1        | 63.1858   | 0.0341    | -2.368954 | 
63      | 40       | 0.5385    | 0.0336    | -7.060034 | 
64      | 29       | 0.3372    | 0.0344    | -7.060034 | 
65      | 54       | 0.125     | 0.0342    | -7.060034 | 
66      | 40       | 0.2154    | 0.0346    | -7.060034 | 
67      | 63       | 0.12      | 0.0346    | -1.129605 | 
68      | 62       | 0.45      | 0.0337    | -7.060034 | 
69      | 1        | 63.1858   | 0.0321    | -7.060034 | 
70      | 18       | 0.22      | 0.0319    | -3.447282 | 
71      | 41       | 0.1167    | 0.0322    | -3.447282 | 
72      | 1        | 63.1858   | 0.0308    | -3.447282 | 
73      | 29       | 0.4676    | 0.0299    | -3.447282 | 
74      | 40       | 0.4308    | 0.0306    | -2.824013 | 
75      | 1        | 63.1858   | 0.0296    | -2.824013 | 
76      | 13       | 0.6426    | 0.0295    | -1.807368 | 
77      | 1        | 63.1858   | 0.0286    | -1.807368 | 
78      | 30       | 0.4       | 0.028     | -1.807368 | 
79      | 37       | 0.1136    | 0.0289    | -1.807368 | 
80      | 62       | 0.45      | 0.028     | -4.518422 | 
81      | 54       | 0.125     | 0.0278    | -1.412006 | 
82      | 48       | 0.375     | 0.0281    | -1.412006 | 
83      | 27       | 0.5164    | 0.0279    | -1.412006 | 
84      | 1        | 63.1858   | 0.0273    | -1.412006 | 
85      | 43       | 0.2054    | 0.027     | -1.412006 | 
86      | 1        | 63.1858   | 0.0264    | -1.412006 | 
87      | 23       | 0.5787    | 0.0259    | -2.891790 | 
88      | 31       | 0.3984    | 0.0261    | -2.891790 | 
89      | 22       | 0.5872    | 0.0254    | -2.891790 | 
90      | 48       | 0.125     | 0.0254    | -2.891790 | 
91      | 62       | 0.45      | 0.0258    | -2.259211 | 
92      | 30       | 0.3       | 0.026     | -2.259211 | 
93      | 1        | 63.1858   | 0.0251    | -2.259211 | 
94      | 63       | 0.12      | 0.0247    | -5.783580 | 
95      | 40       | 0.2154    | 0.0251    | -5.783580 | 
96      | 1        | 63.1858   | 0.0241    | -5.783580 | 
97      | 40       | 0.5385    | 0.0241    | -5.783580 | 
98      | 1        | 63.1858   | 0.0234    | -5.783580 | 
99      | 13       | 0.6426    | 0.0233    | -5.783580 | 
100     | 49       | 0.2111    | 0.0232    | -5.783580 | 
101     | 29       | 0.5981    | 0.0241    | -5.783580 | 
102     | 55       | 0.1333    | 0.0234    | -2.891790 | 
103     | 29       | 0.3372    | 0.0228    | -2.891790 | 
104     | 42       | 0.0908    | 0.0234    | -2.891790 | 
105     | 1        | 63.1858   | 0.0224    | -2.891790 | 
106     | 54       | 0.125     | 0.022     | -9.036844 | 
107     | 27       | 0.4057    | 0.0222    | -9.036844 | 
108     | 62       | 0.45      | 0.0225    | -3.614737 | 
109     | 48       | 0.375     | 0.0224    | -2.891790 | 
110     | 51       | 0.2667    | 0.0225    | -3.530017 | 
111     | 1        | 63.1858   | 0.0216    | -3.530017 | 
112     | 31       | 0.7373    | 0.0212    | -7.402983 | 
113     | 1        | 63.1858   | 0.021     | -7.402983 | 
114     | 60       | 0.1286    | 0.021     | -4.518422 | 
115     | 23       | 0.5787    | 0.0214    | -3.701491 | 
116     | 14       | 0.0992    | 0.0215    | -3.701491 | 
117     | 30       | 0.3       | 0.021     | -3.701491 | 
118     | 1        | 63.1858   | 0.0203    | -3.701491 | 
119     | 1        | 248.6332  | 0.0201    | -3.701491 | 
120     | 29       | 0.5981    | 0.0198    | -3.701491 | 
121     | 18       | 0.22      | 0.0201    | -7.402983 | 
122     | 1        | 63.1858   | 0.0198    | -7.402983 | 
123     | 62       | 0.45      | 0.0197    | -5.783580 | 
124     | 48       | 0.375     | 0.0199    | -7.402983 | 
125     | 11       | 0.7117    | 0.0203    | -7.402983 | 
126     | 32       | 0.4388    | 0.0197    | -5.783580 | 
127     | 49       | 0.2111    | 0.0198    | -1.480596 | 
128     | 35       | 0.1217    | 0.02      | -1.480596 | 
129     | 1        | 248.6332  | 0.0192    | -1.480596 | 
130     | 1        | 63.1858   | 0.0192    | -1.480596 | 
131     | 22       | 0.5872    | 0.0189    | -1.480596 | 
132     | 1        | 63.1858   | 0.0187    | -1.480596 | 
133     | 63       | 0.12      | 0.0186    | -2.891790 | 
134     | 29       | 0.5981    | 0.0187    | -2.891790 | 
135     | 1        | 248.6332  | 0.0183    | -2.891790 | 
136     | 42       | 0.0908    | 0.0183    | -2.891790 | 
137     | 1        | 63.1858   | 0.0181    | -2.891790 | 
138     | 1        | 248.6332  | 0.0178    | -2.891790 | 
139     | 1        | 94.0937   | 0.0177    | -2.891790 | 
140     | 54       | 0.125     | 0.0177    | -3.614737 | 
141     | 62       | 0.45      | 0.0179    | -3.614737 | 
142     | 37       | 0.1136    | 0.018     | -3.614737 | 
143     | 1        | 63.1858   | 0.0174    | -3.614737 | 
144     | 48       | 0.375     | 0.0173    | -7.402983 | 
145     | 1        | 248.6332  | 0.0172    | -7.402983 | 
146     | 1        | 63.1858   | 0.017     | -7.402983 | 
147     | 1        | 248.6332  | 0.0167    | -7.402983 | 
148     | 1        | 63.1858   | 0.0166    | -7.402983 | 
149     | 13       | 0.7497    | 0.0164    | -1.480596 | 
150     | 23       | 0.3465    | 0.0164    | -1.480596 | 
151     | 1        | 248.6332  | 0.0162    | -1.480596 | 
152     | 1        | 63.1858   | 0.0161    | -1.480596 | 
153     | 29       | 0.5981    | 0.0159    | -1.480596 | 
154     | 42       | 0.0908    | 0.0161    | -1.480596 | 
155     | 1        | 248.6332  | 0.0157    | -1.480596 | 
156     | 60       | 0.3857    | 0.0157    | -1.480596 | 
157     | 1        | 63.1858   | 0.0156    | -1.480596 | 
158     | 1        | 248.6332  | 0.0153    | -1.480596 | 
159     | 40       | 0.1077    | 0.0153    | -1.480596 | 
160     | 30       | 0.3       | 0.0153    | -1.480596 | 
161     | 40       | 0.5385    | 0.0157    | -1.480596 | 
162     | 62       | 0.45      | 0.0153    | -9.253728 | 
163     | 48       | 0.125     | 0.0155    | -9.253728 | 
164     | 51       | 0.2667    | 0.0157    | -1.480596 | 
165     | 1        | 63.1858   | 0.015     | -1.480596 | 
166     | 31       | 0.7373    | 0.015     | -9.253728 | 
167     | 1        | 63.1858   | 0.0147    | -9.253728 | 
168     | 18       | 0.22      | 0.0145    | -9.253728 | 
169     | 9        | 0.4519    | 0.0156    | -1.480596 | 
170     | 42       | 0.0908    | 0.0144    | -1.480596 | 
171     | 1        | 248.6332  | 0.0144    | -1.480596 | 
172     | 1        | 63.1858   | 0.0143    | -1.480596 | 
173     | 54       | 0.125     | 0.0141    | -9.253728 | 
174     | 40       | 0.2154    | 0.0141    | -9.253728 | 
175     | 1        | 248.6332  | 0.014     | -9.253728 | 
176     | 63       | 0.12      | 0.0139    | -9.253728 | 
177     | 29       | 0.5981    | 0.0139    | -9.253728 | 
178     | 13       | 0.7497    | 0.014     | -1.850745 | 
179     | 62       | 0.45      | 0.0139    | -9.253728 | 
180     | 60       | 0.3857    | 0.0139    | -1.850745 | 
181     | 32       | 0.3221    | 0.0142    | -1.850745 | 
182     | 43       | 0.2054    | 0.0143    | -1.850745 | 
183     | 27       | 0.5164    | 0.0144    | -1.850745 | 
184     | 48       | 0.375     | 0.0142    | -1.480596 | 
185     | 1        | 63.1858   | 0.0138    | -1.480596 | 
186     | 40       | 0.1077    | 0.0135    | -1.480596 | 
187     | 1        | 63.1858   | 0.0134    | -1.480596 | 
188     | 1        | 248.6332  | 0.0133    | -1.480596 | 
189     | 29       | 0.3372    | 0.0131    | -1.480596 | 
190     | 49       | 0.2111    | 0.0139    | -1.480596 | 
191     | 1        | 63.1858   | 0.013     | -1.480596 | 
192     | 1        | 248.6332  | 0.0129    | -1.480596 | 
193     | 13       | 0.7497    | 0.0128    | -1.480596 | 
194     | 32       | 0.4388    | 0.0129    | -1.480596 | 
195     | 56       | 0.1333    | 0.0137    | -2.961193 | 
196     | 35       | 0.1217    | 0.0132    | -2.961193 | 
197     | 60       | 0.1286    | 0.013     | -2.961193 | 
198     | 20       | 0.5357    | 0.0128    | -2.961193 | 
199     | 23       | 0.5787    | 0.0129    | -2.368954 | 
200     | 55       | 0.1333    | 0.0131    | -2.961193 | 
201     | 62       | 0.45      | 0.0128    | -2.961193 | 
202     | 1        | 63.1858   | 0.0127    | -2.961193 | 
203     | 1        | 63.1858   | 0.0124    | -2.961193 | 
204     | 40       | 0.1077    | 0.0123    | -2.961193 | 
205     | 1        | 248.6332  | 0.0123    | -2.961193 | 
206     | 1        | 63.1858   | 0.0121    | -2.961193 | 
207     | 1        | 248.6332  | 0.0119    | -2.961193 | 
208     | 60       | 0.3857    | 0.0118    | -2.961193 | 
209     | 29       | 0.5981    | 0.012     | -2.961193 | 
210     | 42       | 0.0908    | 0.0121    | -2.961193 | 
211     | 48       | 0.375     | 0.012     | -2.961193 | 
212     | 30       | 0.3       | 0.0118    | -2.961193 | 
213     | 18       | 0.22      | 0.0121    | -2.368954 | 
214     | 27       | 0.627     | 0.0118    | -4.737909 | 
215     | 54       | 0.125     | 0.0119    | -4.737909 | 
216     | 40       | 0.1077    | 0.0118    | -4.737909 | 
217     | 1        | 63.1858   | 0.0117    | -4.737909 | 
218     | 1        | 248.6332  | 0.0115    | -4.737909 | 
219     | 1        | 63.1858   | 0.0114    | -4.737909 | 
220     | 13       | 0.6426    | 0.0113    | -4.737909 | 
221     | 1        | 63.1858   | 0.0112    | -4.737909 | 
222     | 1        | 248.6332  | 0.0111    | -4.737909 | 
223     | 24       | 0.2       | 0.011     | -4.737909 | 
224     | 62       | 0.45      | 0.011     | -4.737909 | 
225     | 20       | 0.2143    | 0.0112    | -4.737909 | 
226     | 20       | 0.5357    | 0.0111    | -4.737909 | 
227     | 29       | 0.4676    | 0.0113    | -4.737909 | 
228     | 63       | 0.12      | 0.0114    | -2.368954 | 
229     | 49       | 0.2111    | 0.0112    | -4.737909 | 
230     | 1        | 63.1858   | 0.0109    | -4.737909 | 
231     | 1        | 248.6332  | 0.0107    | -4.737909 | 
232     | 1        | 63.1858   | 0.0106    | -4.737909 | 
233     | 37       | 0.1136    | 0.0106    | -4.737909 | 
234     | 32       | 0.3221    | 0.0109    | -4.737909 | 
235     | 60       | 0.3857    | 0.0108    | -4.737909 | 
236     | 48       | 0.125     | 0.0106    | -4.737909 | 
237     | 31       | 0.7373    | 0.0108    | -4.737909 | 
238     | 24       | 0.2       | 0.0105    | -4.737909 | 
239     | 42       | 0.0908    | 0.0105    | -4.737909 | 
240     | 13       | 0.7497    | 0.0103    | -4.737909 | 
241     | 1        | 63.1858   | 0.0103    | -4.737909 | 
242     | 29       | 0.5981    | 0.0103    | -4.737909 | 
243     | 62       | 0.45      | 0.0103    | -4.737909 | 
244     | 51       | 0.1333    | 0.0103    | -4.737909 | 
245     | 53       | 0.3143    | 0.0106    | -4.737909 | 
246     | 48       | 0.375     | 0.0103    | -4.737909 | 
247     | 1        | 248.6332  | 0.0101    | -4.737909 | 
248     | 24       | 0.2       | 0.0101    | -4.737909 | 
249     | 56       | 0.1333    | 0.0101    | -4.737909 | 
250     | 1        | 63.1858   | 0.01      | -4.737909 | 
251     | 54       | 0.125     | 0.01      | -4.737909 | 
252     | 23       | 0.3465    | 0.01      | -4.737909 | 
253     | 55       | 0.4       | 0.0099    | -4.737909 | 
254     | 1        | 248.6332  | 0.0098    | -4.737909 | 
255     | 1        | 63.1858   | 0.0098    | -4.737909 | 
256     | 40       | 0.1077    | 0.0097    | -4.737909 | 
257     | 1        | 248.6332  | 0.0096    | -4.737909 | 
258     | 24       | 0.2       | 0.0095    | -4.737909 | 
259     | 42       | 0.0908    | 0.0095    | -4.737909 | 
260     | 32       | 0.4388    | 0.0096    | -4.737909 | 
261     | 43       | 0.2054    | 0.0098    | -4.737909 | 
262     | 1        | 63.1858   | 0.0095    | -4.737909 | 
263     | 30       | 0.3       | 0.0094    | -4.737909 | 
264     | 60       | 0.3857    | 0.0094    | -4.737909 | 
265     | 13       | 0.7497    | 0.0094    | -2.368954 | 
266     | 62       | 0.45      | 0.0095    | -4.737909 | 
267     | 20       | 0.5357    | 0.0094    | -2.368954 | 
268     | 27       | 0.627     | 0.0093    | -2.368954 | 
269     | 1        | 63.1858   | 0.0092    | -2.368954 | 
270     | 55       | 0.4       | 0.0092    | -2.368954 | 
271     | 63       | 0.36      | 0.0092    | -2.368954 | 
272     | 40       | 0.1077    | 0.0091    | -2.368954 | 
273     | 1        | 248.6332  | 0.0091    | -2.368954 | 
274     | 24       | 0.2       | 0.009     | -2.368954 | 
275     | 1        | 63.1858   | 0.009     | -2.368954 | 
276     | 59       | 0.2167    | 0.009     | -2.368954 | 
277     | 29       | 0.3372    | 0.0091    | -2.368954 | 
278     | 38       | 0.4833    | 0.0091    | -2.368954 | 
279     | 35       | 0.1217    | 0.009     | -2.368954 | 
280     | 29       | 0.5981    | 0.0091    | -2.368954 | 
281     | 48       | 0.375     | 0.0091    | -2.368954 | 
282     | 1        | 63.1858   | 0.0088    | -2.368954 | 
283     | 1        | 248.6332  | 0.0088    | -2.368954 | 
284     | 38       | 0.4833    | 0.0087    | -2.368954 | 
285     | 1        | 63.1858   | 0.0086    | -2.368954 | 
286     | 40       | 0.6462    | 0.0086    | -2.368954 | 
287     | 24       | 0.2       | 0.0086    | -2.368954 | 
288     | 1        | 248.6332  | 0.0085    | -2.368954 | 
289     | 1        | 63.1858   | 0.0085    | -2.368954 | 
290     | 51       | 0.2667    | 0.0084    | -2.368954 | 
291     | 18       | 0.085     | 0.0083    | -2.368954 | 
292     | 27       | 0.4057    | 0.0085    | -2.368954 | 
293     | 62       | 0.45      | 0.0085    | -2.368954 | 
294     | 60       | 0.3857    | 0.0083    | -1.480596 | 
295     | 32       | 0.3221    | 0.0084    | -5.922386 | 
296     | 49       | 0.2111    | 0.0085    | -5.922386 | 
297     | 55       | 0.4       | 0.0083    | -5.922386 | 
298     | 48       | 0.125     | 0.0083    | -5.922386 | 
299     | 53       | 0.4714    | 0.0085    | -1.480596 | 
300     | 11       | 0.8157    | 0.0083    | -1.480596 | 
--------------------------------------------------------------------
Finished sucessfully.
ERR@10 on training data: -1.480596630383214E224
---------------------------------

Model saved to: ../result/3/rankboost.model
