kde,prefix,LogLikelihood,Bandwidth,trained.on,evaluated.on,query.size,query.id,result.file
kendall,prefix,kendalls.tau,split,query.size,query.id,result.file
ndcg,prefix,ndcg.at,split,fraction.at,at,query.size,query.id,result.file
map,prefix,map.relevant,split,fraction.relevant,relevant,query.size,query.id,result.file
precision,prefix,precision.at.relevant,split,fractions.relevant,fractions.at,relevant,at,query.size,query.id,result.file
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.019984725050916464,eval,0.01,0.5,157,7855,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
map,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.4246468815866671,eval,0.05,785,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.4541984732824435,eval,0.05,0.05,785,785,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.3435114503816796,eval,0.05,0.1,785,1571,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.2791684344505726,eval,0.05,0.15,785,2356,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.22748965956092934,eval,0.05,0.2,785,3142,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.19068228105906326,eval,0.05,0.25,785,3927,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.16143402630462422,eval,0.05,0.3,785,4713,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.12410501193317444,eval,0.05,0.4,785,6284,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.09992362525458262,eval,0.05,0.5,785,7855,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
map,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5960245223281571,eval,0.1,1571,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5750636132315511,eval,0.1,0.1,1571,1571,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5023334747560448,eval,0.1,0.15,1571,2356,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.42793509385937,eval,0.1,0.2,1571,3142,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.36558044806517365,eval,0.1,0.25,1571,3927,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.31607976240984237,eval,0.1,0.3,1571,4713,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.2475735879077164,eval,0.1,0.4,1571,6284,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.19946537678207718,eval,0.1,0.5,1571,7855,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
map,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.7131390930089401,eval,0.15,2356,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.6690708527789568,eval,0.15,0.15,2356,2356,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
precision,ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10,0.5895641107222412,eval,0.15,0.2,2356,3142,15710,1,/home/nguyenh/rt-ranking/result/2/ranknet-s1-dtrain2.jara-ranknet-m10-p1.0-e1.0-ep100-imp30-it10-7055779614714635693.csv
